;IMP_display_hienz_budget;IMP_olv_hienz_budget;IMP_agents_budget;IMP_social_hienz_budget;TV_hienz_grp;TV_sponsor_hienz_grp;Investment;IMP_display_hienz_budget_ROAS;IMP_olv_hienz_budget_ROAS;IMP_agents_budget_ROAS;IMP_social_hienz_budget_ROAS;TV_hienz_grp_ROAS;TV_sponsor_hienz_grp_ROAS
0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;5.229811441;6.28099916;5.752792585;5.404138489;3.479291472;7.392872531;1000000;1.61490572;2.14049958;1.876396292;1.702069244;0.739645736;2.696436266
2;10.41622221;12.52026426;11.45784443;10.76342961;6.953222276;14.71140823;2000000;3.208111103;4.26013213;3.728922214;3.381714807;1.476611138;5.355704114
3;15.55959247;18.7180726;17.11555171;16.07824555;10.42180067;21.95635456;3000000;4.779796234;6.359036302;5.557775857;5.039122775;2.210900337;7.978177281
4;20.6602794;24.87469965;22.72630734;21.34895538;13.88503491;29.12845149;4000000;6.330139702;8.437349824;7.363153672;6.674477692;2.942517455;10.56422574
5;25.71863723;30.99041902;28.29050095;26.57592514;17.34293322;36.22843152;5000000;7.859318616;10.49520951;9.145250477;8.28796257;3.671466609;13.11421576
6;30.73501723;37.06550254;33.80851895;31.7595178;20.79550382;43.25701982;6000000;9.367508614;12.53275127;10.90425948;9.879758902;4.397751911;15.62850991
7;35.70976775;43.1002202;39.28074453;36.90009335;24.24275493;50.21493423;7000000;10.85488388;14.5501101;12.64037227;11.45004667;5.121377464;18.10746711
8;40.64323428;49.09484021;44.70755771;41.99800876;27.68469473;57.1028854;8000000;12.32161714;16.54742011;14.35377886;12.99900438;5.842347366;20.5514427
9;45.53575942;55.04962901;50.08933536;47.05361806;31.12133142;63.92157682;9000000;13.76787971;18.52481451;16.04466768;14.52680903;6.560665709;22.96078841
10;50.38768292;60.96485126;55.42645121;52.06727235;34.55267316;70.67170491;10000000;15.19384146;20.48242563;17.7132256;16.03363617;7.276336578;25.33585245
11;55.19934172;66.84076985;60.71927589;57.03931978;37.97872811;77.35395909;11000000;16.59967086;22.42038492;19.35963795;17.51965989;7.989364053;27.67697955
12;59.97106998;72.67764593;65.96817698;61.97010565;41.39950441;83.96902185;12000000;17.98553499;24.33882296;20.98408849;18.98505282;8.699752206;29.98451093
13;64.70319906;78.47573893;71.17351896;66.85997236;44.81501021;90.51756881;13000000;19.35159953;26.23786946;22.58675948;20.42998618;9.407505104;32.25878441
14;69.39605758;84.23530653;76.33566334;71.70925951;48.22525361;97.0002688;14000000;20.69802879;28.11765327;24.16783167;21.85462975;10.11262681;34.5001344
15;74.04997145;89.95660472;81.4549686;76.51830384;51.63024274;103.4177839;15000000;22.02498573;29.97830236;25.7274843;23.25915192;10.81512137;36.70889196
16;78.66526385;95.63988779;86.53179023;81.28743931;55.02998567;109.7707696;16000000;23.33263192;31.81994389;27.26589512;24.64371966;11.51499284;38.88538482
17;83.24225529;101.2854083;91.56648081;86.01699713;58.4244905;116.0598748;17000000;24.62112764;33.64270415;28.78324041;26.00849857;12.21224525;41.02993739
18;87.78126361;106.8934172;96.55938997;90.70730573;61.8137653;122.2857417;18000000;25.8906318;35.4467086;30.27969499;27.35365287;12.90688265;43.14287085
19;92.28260403;112.4641637;101.5108644;95.35869084;65.19781813;128.4490063;19000000;27.14130202;37.23208186;31.75543222;28.67934542;13.59890906;45.22450313
20;96.74658915;117.9978955;106.4212481;99.97147545;68.57665702;134.5502979;20000000;28.37329457;38.99894773;33.21062403;29.98573773;14.28832851;47.27514897
21;101.173529;123.4948583;111.2908819;104.5459799;71.95029002;140.5902399;21000000;29.58676448;40.74742917;34.64544093;31.27298996;14.97514501;49.29511995
22;105.5637309;128.9552967;116.120104;109.0825219;75.31872514;146.569449;22000000;30.78186544;42.47764834;36.06005199;32.54126096;15.65936257;51.28472451
23;109.9174998;134.3794532;120.9092498;113.5814165;78.6819704;152.488536;23000000;31.95874991;44.18972659;37.4546249;33.79070824;16.3409852;53.24426798
24;114.2351381;139.7675689;125.6586519;118.042976;82.04003378;158.3481053;24000000;33.11756905;45.88378445;38.82932595;35.02148802;17.02001689;55.17405265
25;118.5169456;145.1198833;130.3686401;122.4675104;85.39292328;164.1487555;25000000;34.25847278;47.55994166;40.18432005;36.2337552;17.69646164;57.07437773
26;122.7632195;150.4366343;135.0395415;126.8553269;88.74064687;169.8910789;26000000;35.38160977;49.21831717;41.51977075;37.42766343;18.37032343;58.94553946
27;126.974255;155.7180582;139.6716804;131.2067301;92.08321249;175.5756621;27000000;36.48712748;50.85902911;42.83584022;38.60336506;19.04160625;60.78783107
28;131.1503442;160.9643897;144.2653786;135.5220224;95.42062811;181.2030857;28000000;37.5751721;52.48219486;44.13268931;39.76101118;19.71031406;62.60154286
29;135.2917773;166.175862;148.8209551;139.8015032;98.75290166;186.7739244;29000000;38.64588866;54.087931;45.41047753;40.90075162;20.37645083;64.38696221
30;139.3988419;171.3527067;153.3387261;144.04547;102.0800411;192.2887472;30000000;39.69942095;55.67635334;46.66936304;42.02273498;21.04002053;66.1443736
31;143.4718231;176.4951538;157.8190055;148.2542172;105.4020542;197.7481173;31000000;40.73591157;57.24757692;47.90950273;43.12710862;21.7010271;67.87405866
32;147.5110039;181.6034321;162.2621043;152.4280374;108.718949;203.1525924;32000000;41.75550195;58.80171603;49.13105215;44.21401869;22.35947451;69.57629619
33;151.5166647;186.6777684;166.6683312;156.5672202;112.0307334;208.5027243;33000000;42.75833235;60.33888418;50.33416558;45.28361009;23.01536668;71.25136216
34;155.4890837;191.7183883;171.037992;160.6720531;115.3374151;213.7990596;34000000;43.74454184;61.85919413;51.51899602;46.33602657;23.66870757;72.89952981
35;159.4285367;196.7255158;175.3713904;164.7428213;118.6390022;219.0421392;35000000;44.71426835;63.36275789;52.68569519;47.37141064;24.31950109;74.52106959
36;163.3352974;201.6993735;179.6688271;168.7798073;121.9355024;224.2324985;36000000;45.66764869;64.84968674;53.83441356;48.38990365;24.96775118;76.11624925
37;167.209637;206.6401824;183.9306007;172.7832916;125.2269235;229.3706677;37000000;46.60481849;66.32009121;54.96530034;49.39164578;25.61346175;77.68533386
38;171.0518246;211.5481622;188.157007;176.7535521;128.5132734;234.4571716;38000000;47.52591229;67.77408109;56.07850352;50.37677604;26.25663672;79.2285858
39;174.862127;216.4235309;192.3483397;180.6908646;131.79456;239.4925296;39000000;48.43106349;69.21176545;57.17416984;51.34543228;26.89727999;80.74626482
40;178.6408088;221.2665053;196.5048897;184.5955024;135.0707909;244.4772561;40000000;49.3204044;70.63325263;58.25244484;52.29775122;27.53539546;82.23862807
41;182.3881325;226.0773005;200.6269457;188.4677369;138.3419741;249.4118602;41000000;50.19406623;72.03865025;59.31347285;53.23386844;28.17098704;83.7059301
42;186.1043582;230.8561305;204.714794;192.3078368;141.6081172;254.2968458;42000000;51.05217908;73.42806523;60.35739699;54.15391838;28.80405859;85.14842291
43;189.789744;235.6032075;208.7687184;196.1160688;144.869228;259.1327119;43000000;51.89487199;74.80160375;61.38435919;55.0580344;29.43461402;86.56635596
44;193.4445459;240.3187426;212.7890005;199.8926974;148.1253144;263.9199524;44000000;52.72227294;76.15937131;62.39450024;55.94634871;30.06265719;87.9599762
45;197.0690176;245.0029454;216.7759194;203.6379849;151.376384;268.6590562;45000000;53.53450882;77.5014727;63.38795971;56.81899245;30.68819198;89.3295281
46;200.663411;249.656024;220.7297521;207.3521914;154.6224445;273.3505073;46000000;54.33170549;78.82801201;64.36487604;57.67609568;31.31122225;90.67525367
47;204.2279755;254.2781853;224.650773;211.0355747;157.8635037;277.994785;47000000;55.11398775;80.13909265;65.32538652;58.51778734;31.93175186;91.9973925
48;207.7629587;258.8696346;228.5392546;214.6883907;161.0995693;282.5923635;48000000;55.88147937;81.43481732;66.2696273;59.34419535;32.54978466;93.29618175
49;211.2686062;263.4305761;232.3954668;218.3108931;164.330649;287.1437124;49000000;56.63430309;82.71528807;67.1977334;60.15544653;33.1653245;94.57185621
50;214.7451613;267.9612125;236.2196774;221.9033333;167.5567504;291.6492966;50000000;57.37258064;83.98060624;68.10983871;60.95166666;33.77837522;95.8246483
51;218.1928655;272.461745;240.012152;225.465961;170.7778813;296.1095762;51000000;58.09643274;85.23087252;69.00607601;61.7329805;34.38894066;97.05478811
52;221.6119582;276.9323738;243.773154;228.9990235;173.9940493;300.5250068;52000000;58.80597909;86.46618692;69.886577;62.49951173;34.99702465;98.26250341
53;225.0026768;281.3732976;247.5029445;232.5027661;177.205262;304.8960394;53000000;59.50133841;87.68664879;70.75147225;63.25138303;35.602631;99.44801968
54;228.3652569;285.7847136;251.2017826;235.9774321;180.4115271;309.2231203;54000000;60.18262845;88.89235681;71.60089129;63.98871607;36.20576354;100.6115601
55;231.6999319;290.166818;254.8699251;239.423263;183.6128521;313.5066915;55000000;60.84996595;90.08340902;72.43496254;64.71163148;36.80642607;101.7533458
56;235.0069334;294.5198056;258.5076267;242.8404979;186.8092448;317.7471906;56000000;61.5034667;91.2599028;73.25381337;65.42024893;37.40462241;102.8735953
57;238.2864911;298.8438697;262.1151402;246.2293741;190.0007127;321.9450506;57000000;62.14324554;92.42193487;74.05757009;66.11468706;38.00035635;103.9725253
58;241.5388327;303.1392027;265.6927159;249.5901271;193.1872634;326.1007002;58000000;62.76941633;93.56960134;74.84635797;66.79506355;38.59363169;105.0503501
59;244.764184;307.4059953;269.2406024;252.9229902;196.3689044;330.214564;59000000;63.38209201;94.70299765;75.62030121;67.46149508;39.18445221;106.107282
60;247.9627691;311.6444373;272.759046;256.2281948;199.5456434;334.287062;60000000;63.98138456;95.82221863;76.37952302;68.11409738;39.7728217;107.143531
61;251.1348101;315.8547169;276.2482911;259.5059704;202.7174879;338.3186102;61000000;64.56740505;96.92735845;77.12414556;68.75298522;40.35874393;108.1593051
62;254.2805272;320.0370214;279.70858;262.7565448;205.8844453;342.3096204;62000000;65.14026362;98.01851069;77.85428999;69.37827241;40.94222267;109.1548102
63;257.400139;324.1915365;283.1401529;265.9801436;209.0465234;346.2605002;63000000;65.7000695;99.09576827;78.57007645;69.99007182;41.5232617;110.1302501
64;260.493862;328.3184471;286.5432482;269.1769908;212.2037295;350.1716531;64000000;66.24693101;100.1592235;79.27162411;70.58849538;42.10186476;111.0858265
65;263.5619111;332.4179364;289.9181022;272.3473082;215.3560712;354.0434785;65000000;66.78095556;101.2089682;79.95905112;71.17365409;42.67803561;112.0217392
66;266.6044994;336.4901866;293.2649493;275.491316;218.503556;357.8763719;66000000;67.3022497;102.2450933;80.63247467;71.74565802;43.251778;112.938186
67;269.6218381;340.5353788;296.5840219;278.6092327;221.6461913;361.6707249;67000000;67.81091906;103.2676894;81.29201096;72.30461636;43.82309567;113.8353624
68;272.6141368;344.5536928;299.8755505;281.7012747;224.7839847;365.4269248;68000000;68.30706841;104.2768464;81.93777525;72.85063736;44.39199235;114.7134624
69;275.5816033;348.5453071;303.1397637;284.7676568;227.9169436;369.1453554;69000000;68.79080166;105.2726536;82.56988183;73.38382838;44.95847178;115.5726777
70;278.5244437;352.5103992;306.376888;287.8085918;231.0450754;372.8263964;70000000;69.26222184;106.2551996;83.18844402;73.9042959;45.52253768;116.4131982
71;281.4428623;356.4491452;309.5871485;290.824291;234.1683875;376.4704238;71000000;69.72143114;107.2245726;83.79357425;74.41214551;46.08419377;117.2352119
72;284.3370618;360.3617202;312.7707679;293.8149638;237.2868875;380.0778097;72000000;70.16853088;108.1808601;84.38538397;74.90748191;46.64344376;118.0389049
73;287.2072431;364.2482982;315.9279674;296.7808179;240.4005827;383.6489227;73000000;70.60362157;109.1241491;84.96398372;75.39040895;47.20029136;118.8244613
74;290.0536057;368.1090518;319.0589663;299.7220592;243.5094805;387.1841273;74000000;71.02680285;110.0545259;85.52948314;75.86102962;47.75474027;119.5920637
75;292.8763472;371.9441527;322.1639819;302.6388921;246.6135884;390.6837848;75000000;71.43817358;110.9720763;86.08199094;76.31944603;48.30679418;120.3418924
76;295.6756635;375.7537712;325.2432299;305.531519;249.7129136;394.1482526;76000000;71.83783175;111.8768856;86.62161493;76.76575948;48.85645679;121.0741263
77;298.4517491;379.5380768;328.296924;308.4001408;252.8074636;397.5778843;77000000;72.22587457;112.7690384;87.14846202;77.20007039;49.40373178;121.7889422
78;301.2047968;383.2972376;331.3252765;311.2449567;255.8972457;400.9730305;78000000;72.60239842;113.6486188;87.66263827;77.62247837;49.94862283;122.4865152
79;303.9349978;387.0314207;334.3284976;314.0661644;258.9822672;404.3340378;79000000;72.96749891;114.5157103;88.1642488;78.03308221;50.49113361;123.1670189
80;306.6425417;390.740792;337.3067958;316.8639597;262.0625356;407.6612494;80000000;73.32127083;115.370396;88.65339791;78.43197986;51.03126779;123.8306247
81;309.3276164;394.4255164;340.260378;319.6385369;265.1380581;410.9550053;81000000;73.66380819;116.2127582;89.13018901;78.81926847;51.56902903;124.4775026
82;311.9904085;398.0857577;343.1894493;322.3900887;268.208842;414.2156418;82000000;73.99520423;117.0428788;89.59472465;79.19504437;52.10442099;125.1078209
83;314.6311028;401.7216785;346.0942131;325.1188062;271.2748946;417.4434919;83000000;74.3155514;117.8608392;90.04710654;79.55940312;52.63744731;125.7217459
84;317.2498828;405.3334405;348.9748711;327.8248789;274.3362233;420.6388853;84000000;74.6249414;118.6667202;90.48743554;79.91243944;53.16811165;126.3194427
85;319.8469303;408.9212041;351.8316233;330.5084946;277.3928353;423.8021484;85000000;74.92346515;119.4606021;90.91581166;80.25424732;53.69641764;126.9010742
86;322.4224257;412.4851289;354.6646682;333.1698399;280.4447378;426.9336043;86000000;75.21121283;120.2425645;91.33233411;80.58491993;54.22236892;127.4668021
87;324.9765477;416.0253732;357.4742025;335.8090993;283.4919382;430.0335727;87000000;75.48827387;121.0126866;91.73710126;80.90454967;54.7459691;128.0167863
88;327.5094739;419.5420944;360.2604213;338.4264564;286.5344437;433.1023703;88000000;75.75473696;121.7710472;92.13021065;81.21322819;55.26722183;128.5511851
89;330.0213801;423.0354487;363.0235181;341.0220927;289.5722614;436.1403105;89000000;76.01069004;122.5177244;92.51175904;81.51104637;55.7861307;129.0701553
90;332.5124407;426.5055915;365.7636847;343.5961887;292.6053987;439.1477036;90000000;76.25622033;123.2527957;92.88184236;81.79809434;56.30269934;129.5738518
91;334.9828287;429.9526769;368.4811115;346.148923;295.6338627;442.1248568;91000000;76.49141433;123.9763385;93.24055576;82.07446148;56.81693135;130.0624284
92;337.4327156;433.3768582;371.1759872;348.6804728;298.6576607;445.0720741;92000000;76.71635782;124.6884291;93.5879936;82.34023641;57.32883033;130.536037
93;339.8622717;436.7782875;373.8484989;351.1910141;301.6767997;447.9896565;93000000;76.93113586;125.3891438;93.92424944;82.59550706;57.83839987;130.9948283
94;342.2716656;440.1571161;376.4988322;353.6807211;304.6912871;450.8779021;94000000;77.13583281;126.078558;94.24941609;82.84036057;58.34564356;131.438951
95;344.6610647;443.513494;379.1271711;356.1497668;307.70113;453.7371057;95000000;77.33053233;126.756747;94.56358557;83.07488342;58.85056499;131.8685529
96;347.0306348;446.8475706;381.7336983;358.5983226;310.7063355;456.5675595;96000000;77.5153174;127.4237853;94.86684914;83.29916131;59.35316774;132.2837797
97;349.3805406;450.1594938;384.3185946;361.0265586;313.7069107;459.3695525;97000000;77.69027028;128.0797469;95.1592973;83.51327929;59.85345537;132.6847762
98;351.7109451;453.4494111;386.8820396;363.4346433;316.7028629;462.1433708;98000000;77.85547256;128.7247055;95.44101982;83.71732165;60.35143145;133.0716854
99;354.0220104;456.7174684;389.4242114;365.822744;319.6941991;464.8892979;99000000;78.01100518;129.3587342;95.7121057;83.91137202;60.84709956;133.444649
100;356.3138967;459.9638112;391.9452864;368.1910266;322.6809265;467.6076141;100000000;78.15694837;129.9819056;95.97264321;84.09551332;61.34046323;133.8038071
101;358.5867634;463.1885837;394.4454398;370.5396555;325.663052;470.2985971;101000000;78.29338171;130.5942919;96.22271988;84.26982777;61.83152602;134.1492986
102;360.8407682;466.3919293;396.9248451;372.8687939;328.640583;472.9625217;102000000;78.42038412;131.1959646;96.46242254;84.43439693;62.32029149;134.4812609
103;363.0760677;469.5739902;399.3836745;375.1786033;331.6135263;475.59966;103000000;78.53803387;131.7869951;96.69183726;84.58930167;62.80676315;134.79983
104;365.2928172;472.7349079;401.8220989;377.4692444;334.5818891;478.2102814;104000000;78.64640858;132.3674539;96.91104943;84.7346222;63.29094456;135.1051407
105;367.4911704;475.8748229;404.2402874;379.7408761;337.5456785;480.7946524;105000000;78.7455852;132.9374114;97.12014372;84.87043804;63.77283924;135.3973262
106;369.6712802;478.9938748;406.6384082;381.9936562;340.5049014;483.353037;106000000;78.83564008;133.4969374;97.31920409;84.99682809;64.25245071;135.6765185
107;371.8332978;482.0922021;409.0166276;384.2277411;343.459565;485.8856966;107000000;78.91664892;134.0461011;97.50831381;85.11387055;64.72978249;135.9428483
108;373.9773735;485.1699427;411.3751109;386.443286;346.4096762;488.3928898;108000000;78.98868677;134.5849713;97.68755545;85.221643;65.2048381;136.1964449
109;376.1036562;488.2272332;413.7140218;388.6404447;349.3552421;490.8748726;109000000;79.0518281;135.1136166;97.85701091;85.32022237;65.67762103;136.4374363
110;378.2122935;491.2642095;416.0335228;390.8193699;352.2962696;493.3318986;110000000;79.10614673;135.6321048;98.01676141;85.40968496;66.1481348;136.6659493
111;380.3034318;494.2810067;418.3337749;392.9802128;355.2327658;495.7642186;111000000;79.15171588;136.1405034;98.16688747;85.49010641;66.61638289;136.8821093
112;382.3772163;497.2777588;420.6149379;395.1231235;358.1647376;498.1720813;112000000;79.18860816;136.6388794;98.30746897;85.56156176;67.0823688;137.0860406
113;384.4337911;500.254599;422.8771702;397.2482508;361.092192;500.5557323;113000000;79.21689557;137.1272995;98.43858512;85.62412542;67.54609602;137.2778662
114;386.473299;503.2116596;425.1206289;399.3557423;364.015136;502.9154153;114000000;79.23664952;137.6058298;98.56031447;85.67787117;68.00756802;137.4577076
115;388.4958817;506.1490721;427.3454698;401.4457444;366.9335765;505.2513712;115000000;79.24794084;138.074536;98.67273492;85.7228722;68.46678827;137.6256856
116;390.5016795;509.0669669;429.5518474;403.5184021;369.8475205;507.5638385;116000000;79.25083974;138.5334834;98.77592371;85.75920107;68.92376026;137.7819193
117;392.4908318;511.9654738;431.7399149;405.5738595;372.7569749;509.8530536;117000000;79.24541588;138.9827369;98.86995747;85.78692974;69.37848744;137.9265268
118;394.4634766;514.8447216;433.9098243;407.6122592;375.6619465;512.1192501;118000000;79.23173832;139.4223608;98.95491215;85.8061296;69.83097327;138.0596251
119;396.4197511;517.7048382;436.0617262;409.6337428;378.5624424;514.3626596;119000000;79.20987556;139.8524191;99.03086312;85.81687142;70.2812212;138.1813298
120;398.3597911;520.5459508;438.1957702;411.6384508;381.4584694;516.5835111;120000000;79.17989553;140.2729754;99.09788508;85.81922538;70.72923468;138.2917555
121;400.2837312;523.3681856;440.3121043;413.6265222;384.3500343;518.7820315;121000000;79.14186559;140.6840928;99.15605214;85.81326111;71.17501716;138.3910157
122;402.1917051;526.1716682;442.4108756;415.5980952;387.2371441;520.9584453;122000000;79.09585253;141.0858341;99.20543779;85.79904762;71.61857207;138.4792226
123;404.0838452;528.956523;444.4922298;417.5533068;390.1198057;523.1129748;123000000;79.04192262;141.4782615;99.24611488;85.77665338;72.05990284;138.5564874
124;405.9602831;531.7228738;446.5563114;419.4922925;392.9980258;525.2458402;124000000;78.98014155;141.8614369;99.27815571;85.74614627;72.49901291;138.6229201
125;407.821149;534.4708437;448.6032638;421.4151873;395.8718114;527.3572591;125000000;78.91057448;142.2354218;99.30163192;85.70759363;72.93590569;138.6786295
126;409.666572;537.2005546;450.6332292;423.3221244;398.7411692;529.4474473;126000000;78.83328601;142.6002773;99.31661461;85.66106221;73.37058459;138.7237236
127;411.4966805;539.9121281;452.6463485;425.2132365;401.6061061;531.5166182;127000000;78.74834023;142.956064;99.32317426;85.60661824;73.80305304;138.7583091
128;413.3116014;542.6056845;454.6427615;427.0886548;404.4666289;533.5649831;128000000;78.65580069;143.3028422;99.32138076;85.54432738;74.23331443;138.7824916
129;415.1114608;545.2813436;456.6226069;428.9485095;407.3227443;535.5927514;129000000;78.55573039;143.6406718;99.31130343;85.47425474;74.66137217;138.7963757
130;416.8963837;547.9392242;458.5860221;430.7929298;410.1744593;537.60013;130000000;78.44819185;143.9696121;99.29301103;85.39646491;75.08722964;138.800065
131;418.666494;550.5794447;460.5331435;432.6220439;413.0217805;539.587324;131000000;78.33324702;144.2897223;99.26657173;85.31102193;75.51089025;138.793662
132;420.4219148;553.2021221;462.4641062;434.4359786;415.8647148;541.5545364;132000000;78.21095738;144.6010611;99.23205312;85.2179893;75.93235738;138.7772682
133;422.1627678;555.8073733;464.3790446;436.23486;418.7032688;543.5019681;133000000;78.08138389;144.9036866;99.18952228;85.11743002;76.3516344;138.750984
134;423.8891739;558.3953138;466.2780913;438.0188131;421.5374494;545.4298179;134000000;77.94458697;145.1976569;99.13904567;85.00940654;76.76872469;138.714909
135;425.6012532;560.9660588;468.1613785;439.7879616;424.3672632;547.3382829;135000000;77.80062659;145.4830294;99.08068925;84.89398081;77.18363162;138.6691414
136;427.2991244;563.5197225;470.0290368;441.5424285;427.1927171;549.2275578;136000000;77.64956218;145.7598612;99.0145184;84.77121426;77.59635855;138.6137789
137;428.9829054;566.0564184;471.881196;443.2823356;430.0138177;551.0978357;137000000;77.49145271;146.0282092;98.94059798;84.6411678;78.00690885;138.5489178
138;430.6527133;568.5762592;473.7179846;445.0078037;432.8305717;552.9493075;138000000;77.32635663;146.2881296;98.85899229;84.50390186;78.41528585;138.4746538
139;432.3086639;571.079357;475.5395302;446.7189527;435.6429859;554.7821625;139000000;77.15433193;146.5396785;98.76976512;84.35947633;78.82149293;138.3910812
140;433.9508722;573.5658229;477.3459594;448.4159013;438.4510668;556.5965877;140000000;76.97543611;146.7829115;98.67297972;84.20795065;79.22553341;138.2982938
141;435.5794524;576.0357676;479.1373976;450.0987674;441.2548213;558.3927684;141000000;76.78972618;147.0178838;98.5686988;84.04938372;79.62741063;138.1963842
142;437.1945174;578.4893007;480.9139691;451.767668;444.0542559;560.1708883;142000000;76.59725869;147.2446503;98.45698456;83.88383399;80.02712794;138.0854441
143;438.7961795;580.9265313;482.6757974;453.4227188;446.8493773;561.9311287;143000000;76.39808973;147.4632656;98.33789871;83.71135939;80.42468865;137.9655644
144;440.3845498;583.3475677;484.4230048;455.0640348;449.6401922;563.6736696;144000000;76.19227491;147.6737839;98.2115024;83.53201741;80.82009609;137.8368348
145;441.9597388;585.7525176;486.1557126;456.6917301;452.4267072;565.3986889;145000000;75.97986938;147.8762588;98.07785632;83.34586503;81.21335358;137.6993445
146;443.5218557;588.1414879;487.8740412;458.3059175;455.2089288;567.1063628;146000000;75.76092783;148.0707439;97.93702062;83.15295876;81.60446442;137.5531814
147;445.071009;590.5145846;489.5781099;459.9067093;457.9868639;568.7968657;147000000;75.53550451;148.2572923;97.78905496;82.95335466;81.99343193;137.3984328
148;446.6073064;592.8719133;491.268037;461.4942166;460.7605188;570.4703702;148000000;75.3036532;148.4359566;97.63401852;82.74710831;82.38025941;137.2351851
149;448.1308545;595.2135787;492.9439399;463.0685497;463.5299003;572.1270473;149000000;75.06542725;148.6067894;97.47196997;82.53427483;82.76495016;137.0635236
150;449.6417591;597.539685;494.605935;464.6298178;466.2950149;573.7670661;150000000;74.82087956;148.7698425;97.30296751;82.31490888;83.14750746;136.8835331
151;451.1401252;599.8503354;496.2541377;466.1781294;469.0558692;575.3905943;151000000;74.57006259;148.9251677;97.12706885;82.08906468;83.52793461;136.6952971
